job_index,resume_index,similarity,label_0.7,label_0.71,label_0.72,label_0.73,label_0.74,label_0.75,label_0.76,label_0.77,label_0.78,label_0.79,label_0.8,label_0.81,label_0.82,label_0.83,label_0.84,label_0.85
362,758,0.7681968808174133,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
362,81,0.814337432384491,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
362,1366,0.7699123620986938,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
362,431,0.8342300057411194,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
362,12,0.8097819089889526,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
362,2331,0.7758705019950867,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
362,261,0.741987407207489,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
362,856,0.7361971735954285,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
362,1452,0.7657265663146973,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
362,1965,0.7796151041984558,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
363,758,0.8133590221405029,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
363,81,0.8503803014755249,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
363,1366,0.8197475671768188,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
363,2099,0.8213099241256714,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
363,431,0.7853441834449768,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
363,1234,0.7082045674324036,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,12,0.8464963436126709,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
363,856,0.7720117568969727,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
363,2331,0.8086316585540771,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
363,501,0.8303410410881042,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
364,758,0.7827742099761963,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
364,501,0.7872235774993896,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
364,12,0.8080793619155884,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
364,1944,0.7441693544387817,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
364,926,0.7514285445213318,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
364,1858,0.725517988204956,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
364,845,0.7676241397857666,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
364,81,0.8336192965507507,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
364,514,0.8007941842079163,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
364,2149,0.7745354175567627,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
365,2331,0.8137650489807129,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
365,2281,0.819027304649353,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
365,501,0.8254339098930359,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
365,1373,0.8127711415290833,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
365,2340,0.7919878959655762,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
365,758,0.8097657561302185,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
365,1029,0.8101410865783691,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
365,1234,0.6901695728302002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,621,0.8290800452232361,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
365,614,0.8267277479171753,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
366,758,0.7955676913261414,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
366,81,0.851045548915863,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
366,431,0.8215671181678772,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
366,2331,0.8010323643684387,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
366,12,0.8371301889419556,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
366,856,0.7649511098861694,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
366,1366,0.7963641285896301,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
366,878,0.7722588181495667,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
366,695,0.7938121557235718,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
366,2413,0.8084549307823181,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
367,81,0.7813736796379089,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
367,758,0.7193825244903564,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,1609,0.7367737293243408,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
367,2099,0.7076139450073242,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,2331,0.7070444226264954,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,1234,0.703328013420105,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,12,0.7687311768531799,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
367,1442,0.7604650259017944,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
367,149,0.7023517489433289,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,885,0.7281432151794434,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
368,758,0.7377535700798035,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
368,81,0.792544424533844,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
368,1366,0.7801035046577454,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
368,12,0.7951200008392334,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
368,431,0.8153725266456604,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
368,845,0.7549749612808228,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
368,2331,0.7140220999717712,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,856,0.7201184630393982,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
368,2413,0.759644627571106,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
368,541,0.787412703037262,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
369,81,0.8155087828636169,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
369,758,0.7767348289489746,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
369,12,0.8160467147827148,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
369,431,0.8150609731674194,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
369,1366,0.7839093804359436,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
369,845,0.7810888886451721,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
369,856,0.7609620690345764,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
369,2413,0.7978671193122864,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
369,2331,0.7487554550170898,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
369,299,0.8105587959289551,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
370,81,0.7763296961784363,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
370,758,0.7693806290626526,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
370,12,0.8048807382583618,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
370,2413,0.7818951606750488,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
370,845,0.7955350279808044,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
370,525,0.7470368146896362,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
370,856,0.7476633787155151,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
370,431,0.7461068630218506,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
370,1965,0.7726378440856934,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
370,2099,0.7799096703529358,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
371,758,0.7350893020629883,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
371,81,0.7781422138214111,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
371,12,0.7859152555465698,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
371,431,0.8136017918586731,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
371,1366,0.7426377534866333,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
371,2331,0.7215546369552612,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
371,856,0.7119929790496826,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,2413,0.7398870587348938,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
371,624,0.7559140920639038,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
371,1234,0.7346140742301941,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
372,758,0.7954835891723633,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
372,81,0.8327621221542358,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
372,431,0.8404037356376648,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
372,1366,0.7874376177787781,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
372,12,0.8295531868934631,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
372,856,0.7822775840759277,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
372,541,0.823196291923523,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
372,2087,0.7850728631019592,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
372,1452,0.7959824800491333,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
372,845,0.7905785441398621,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
373,81,0.8066258430480957,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
373,758,0.7591515183448792,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
373,845,0.7645184993743896,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
373,431,0.8207337856292725,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
373,12,0.800154447555542,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
373,2413,0.7850947380065918,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
373,1366,0.7760456800460815,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
373,856,0.7393160462379456,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
373,2331,0.741550087928772,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
373,525,0.8372406363487244,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
374,81,0.7891719937324524,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
374,758,0.7247241735458374,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
374,856,0.6992300152778625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,431,0.8010503053665161,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
374,845,0.7366940975189209,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
374,12,0.7819534540176392,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
374,1366,0.7642462253570557,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
374,525,0.8143859505653381,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
374,1234,0.7600451707839966,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
374,2087,0.7096916437149048,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
375,81,0.816878080368042,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
375,758,0.767291784286499,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
375,431,0.8172332644462585,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
375,12,0.8126500844955444,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
375,2413,0.8037972450256348,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
375,1366,0.7873520851135254,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
375,845,0.7852200865745544,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
375,624,0.7992870807647705,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
375,856,0.7488976716995239,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
375,1234,0.7863311767578125,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
376,758,0.7092981338500977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,81,0.7749865651130676,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
376,624,0.7492650151252747,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
376,856,0.6729880571365356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,12,0.7589734196662903,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
376,2413,0.7221066951751709,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
376,1234,0.7041347026824951,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,1021,0.7609239220619202,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
376,431,0.7992837429046631,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
376,514,0.7385644316673279,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
377,2317,0.7676734924316406,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
377,256,0.7735675573348999,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
377,146,0.7904766798019409,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
377,386,0.7694092988967896,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
377,1369,0.7775959372520447,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
377,374,0.7822534441947937,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
377,2271,0.7438836097717285,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
377,201,0.7828419208526611,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
377,1241,0.777600884437561,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
377,2264,0.8005467653274536,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
378,201,0.8324393033981323,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
378,2099,0.8378850221633911,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
378,2107,0.8041086196899414,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
378,81,0.8468455076217651,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
378,758,0.8175233602523804,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
378,1277,0.834312915802002,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
378,845,0.8017008304595947,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
378,982,0.7577243447303772,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
378,1241,0.8588034510612488,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
378,1935,0.8297265768051147,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
379,2411,0.8381333351135254,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
379,758,0.8161027431488037,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
379,528,0.8470600843429565,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
379,475,0.7868638038635254,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
379,81,0.8808742761611938,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
379,1182,0.8261961936950684,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
379,431,0.8513072729110718,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
379,54,0.8373515009880066,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
379,856,0.7891907691955566,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
379,402,0.809019923210144,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
380,758,0.7056244611740112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,81,0.8040668964385986,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
380,695,0.7361018657684326,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
380,878,0.700339674949646,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,523,0.8382270336151123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
380,614,0.7457469701766968,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
380,12,0.7810125350952148,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
380,1442,0.7706412076950073,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
380,872,0.7412114143371582,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
380,431,0.8360641598701477,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
381,81,0.851465106010437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
381,758,0.7815948724746704,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
381,525,0.8422268629074097,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
381,431,0.819990336894989,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
381,856,0.7394440174102783,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
381,541,0.8455637693405151,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
381,1414,0.8197027444839478,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
381,1234,0.7233800888061523,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
381,1021,0.7818822860717773,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
381,1401,0.8070710301399231,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
382,758,0.77684086561203,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
382,81,0.8550628423690796,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
382,525,0.8758907318115234,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
382,856,0.7441437244415283,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
382,862,0.7997073531150818,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
382,431,0.8482516407966614,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
382,12,0.8374269008636475,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
382,2331,0.8058695793151855,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
382,614,0.8081990480422974,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
382,1366,0.8152080178260803,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
383,1182,0.7522569298744202,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
383,692,0.8411523699760437,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
383,758,0.7406595349311829,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
383,790,0.7969764471054077,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
383,372,0.7620506286621094,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
383,475,0.7183138132095337,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383,510,0.7984426021575928,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
383,872,0.7778180837631226,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
383,862,0.762614905834198,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
383,528,0.7766655087471008,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
384,81,0.8159093856811523,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
384,525,0.8315443992614746,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
384,758,0.7544575929641724,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
384,1234,0.7489519715309143,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
384,624,0.7890273332595825,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
384,431,0.8097432255744934,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
384,856,0.7242392897605896,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
384,2413,0.7777307033538818,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
384,2331,0.7529435157775879,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
384,1143,0.7720803022384644,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
385,758,0.7649304866790771,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
385,81,0.8264793157577515,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
385,1366,0.764170229434967,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
385,12,0.8258455395698547,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
385,431,0.8285471200942993,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
385,2331,0.7765378355979919,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
385,856,0.7413861155509949,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
385,2413,0.7925851941108704,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
385,624,0.812043309211731,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
385,514,0.7932523488998413,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
386,758,0.7322605848312378,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
386,81,0.7779972553253174,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
386,1366,0.7745828628540039,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
386,12,0.7757300734519958,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
386,614,0.7738300561904907,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
386,856,0.7184359431266785,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
386,2413,0.7633087038993835,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
386,431,0.7770915627479553,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
386,845,0.749627947807312,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
386,525,0.8147048950195312,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
387,81,0.8186318874359131,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
387,758,0.7885226607322693,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
387,1620,0.8234664797782898,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
387,1021,0.7850601673126221,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
387,856,0.7483806610107422,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
387,2413,0.8177067637443542,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
387,1234,0.7008217573165894,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
387,501,0.8149355053901672,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
387,624,0.8220090270042419,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
387,2331,0.7795278429985046,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
388,171,0.8515637516975403,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
388,619,0.8222567439079285,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
388,812,0.8550258278846741,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
388,501,0.8661561608314514,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
388,792,0.8194237947463989,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
388,81,0.8595812916755676,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
388,1987,0.8110102415084839,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
388,1101,0.8312529921531677,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
388,994,0.8502665162086487,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
388,8,0.8144651651382446,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
389,758,0.7981816530227661,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
389,81,0.8554443717002869,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
389,12,0.846785306930542,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
389,1452,0.8138083815574646,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
389,1366,0.8243830800056458,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
389,431,0.813707172870636,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
389,856,0.755638599395752,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
389,2331,0.7898112535476685,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
389,1401,0.8449274301528931,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
389,261,0.7547736167907715,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
390,758,0.8058943152427673,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
390,81,0.8744735717773438,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
390,431,0.8423475623130798,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
390,1366,0.8320747017860413,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
390,2331,0.8312040567398071,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
390,856,0.7576099038124084,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
390,12,0.8558056354522705,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
390,1234,0.709158182144165,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
390,501,0.8268693685531616,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
390,2413,0.8259031772613525,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
391,2331,0.8399120569229126,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
391,81,0.8407085537910461,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
391,758,0.8226684927940369,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
391,1366,0.7667043209075928,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
391,541,0.8072912693023682,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
391,2110,0.8181349039077759,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
391,501,0.8414385914802551,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
391,431,0.7623119354248047,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
391,1970,0.8275289535522461,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
391,1234,0.6619501113891602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,758,0.7917139530181885,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
392,81,0.8640335202217102,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
392,2331,0.8078401684761047,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
392,1452,0.797765851020813,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
392,12,0.8459897041320801,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
392,431,0.8291828036308289,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
392,1366,0.8031712770462036,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
